modelo,pregunta,prompt,es_correcta,confianza,prob_entailment,prob_neutral,prob_contradiction
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 2,True,0.8973718881607056,0.8973718881607056,0.07716803252696991,0.02546011097729206
mistralai_Ministral-8B-Instruct-2410,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 2,False,0.1051199808716774,0.1051199808716774,0.2586246132850647,0.6362553834915161
mistralai_Ministral-8B-Instruct-2410,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 2,False,0.010804017074406147,0.010804017074406147,0.2421007603406906,0.7470952272415161
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la línea que tiene más estaciones?,Prompt 2,False,0.000893999298568815,0.000893999298568815,0.0008549863123334944,0.9982509016990662
mistralai_Ministral-8B-Instruct-2410,¿Por cuántas estaciones pasan más de una línea?,Prompt 2,False,0.010319871827960014,0.010319871827960014,0.001280357246287167,0.988399863243103
mistralai_Ministral-8B-Instruct-2410,¿Quiero ir a RD3VC?,Prompt 2,False,0.11951133608818054,0.11951133608818054,0.8189963102340698,0.06149235740303993
mistralai_Ministral-8B-Instruct-2410,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 2,True,0.9185830354690552,0.9185830354690552,0.06411678344011307,0.017300143837928772
mistralai_Ministral-8B-Instruct-2410,Estoy en OA1SC.,Prompt 2,False,0.014495699666440487,0.014495699666440487,0.9827644228935242,0.002739915158599615
mistralai_Ministral-8B-Instruct-2410,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 2,True,0.9250611662864685,0.9250611662864685,0.06573519855737686,0.009203637950122356
mistralai_Ministral-8B-Instruct-2410,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 2,False,0.00030580523889511824,0.00030580523889511824,0.0005315413582138717,0.9991626739501953
mistralai_Ministral-8B-Instruct-2410,¿Cuántas líneas de metro hay en total?,Prompt 2,False,0.026837963610887527,0.026837963610887527,0.9723056554794312,0.0008563913870602846
mistralai_Ministral-8B-Instruct-2410,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 2,False,0.028530467301607132,0.028530467301607132,0.9394399523735046,0.03202958405017853
mistralai_Ministral-8B-Instruct-2410,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 3,True,0.9108825325965881,0.9108825325965881,0.03614601865410805,0.052971456199884415
mistralai_Ministral-8B-Instruct-2410,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 3,False,0.653459370136261,0.653459370136261,0.1630406528711319,0.1835000216960907
mistralai_Ministral-8B-Instruct-2410,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 3,False,0.03017462231218815,0.03017462231218815,0.9545701742172241,0.015255209989845753
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 3,False,0.45883163809776306,0.45883163809776306,0.49646180868148804,0.0447065494954586
mistralai_Ministral-8B-Instruct-2410,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 3,False,0.045530613511800766,0.045530613511800766,0.10610880702733994,0.8483605980873108
mistralai_Ministral-8B-Instruct-2410,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 3,True,0.9852321147918701,0.9852321147918701,0.008900465443730354,0.005867366679012775
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la línea que tiene más estaciones?,Prompt 3,True,0.9891477823257446,0.9891477823257446,0.005794867407530546,0.005057444795966148
mistralai_Ministral-8B-Instruct-2410,¿Por cuántas estaciones pasan más de una línea?,Prompt 3,True,0.8873222470283508,0.8873222470283508,0.006760173477232456,0.10591748356819153
mistralai_Ministral-8B-Instruct-2410,¿Quiero ir a RD3VC?,Prompt 3,False,0.007311680354177952,0.007311680354177952,0.9827852845191956,0.009903025813400745
mistralai_Ministral-8B-Instruct-2410,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 3,False,0.09173815697431564,0.09173815697431564,0.8669216632843018,0.041340120136737823
mistralai_Ministral-8B-Instruct-2410,Estoy en OA1SC.,Prompt 3,True,0.9855622053146362,0.9855622053146362,0.012343625538051128,0.002094162628054619
mistralai_Ministral-8B-Instruct-2410,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 3,True,0.8793280124664307,0.8793280124664307,0.11193856596946716,0.008733381517231464
mistralai_Ministral-8B-Instruct-2410,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 3,False,0.00047603060374967754,0.00047603060374967754,0.0008893139311112463,0.9986346364021301
mistralai_Ministral-8B-Instruct-2410,¿Cuántas líneas de metro hay en total?,Prompt 3,False,0.00791238248348236,0.00791238248348236,0.9917464256286621,0.00034121470525860786
mistralai_Ministral-8B-Instruct-2410,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 3,False,0.3378021717071533,0.3378021717071533,0.6256186962127686,0.0365791991353035
mistralai_Ministral-8B-Instruct-2410,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 4,True,0.8409596085548401,0.8409596085548401,0.028243599459528923,0.13079677522182465
mistralai_Ministral-8B-Instruct-2410,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 4,False,0.5105469822883606,0.5105469822883606,0.10079292953014374,0.38866010308265686
mistralai_Ministral-8B-Instruct-2410,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 4,False,0.5857912302017212,0.5857912302017212,0.11062436550855637,0.3035843074321747
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 4,False,0.2765691876411438,0.2765691876411438,0.29121285676956177,0.43221795558929443
mistralai_Ministral-8B-Instruct-2410,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 4,False,0.06727511435747147,0.06727511435747147,0.0554935485124588,0.8772313594818115
mistralai_Ministral-8B-Instruct-2410,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 4,False,0.5360370874404907,0.5360370874404907,0.39048826694488525,0.07347472012042999
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la línea que tiene más estaciones?,Prompt 4,True,0.9880326986312866,0.9880326986312866,0.009185855276882648,0.002781403250992298
mistralai_Ministral-8B-Instruct-2410,¿Por cuántas estaciones pasan más de una línea?,Prompt 4,False,0.23809577524662018,0.23809577524662018,0.6257182359695435,0.13618603348731995
mistralai_Ministral-8B-Instruct-2410,¿Quiero ir a RD3VC?,Prompt 4,False,0.001610031584277749,0.001610031584277749,0.9923437237739563,0.006046207156032324
mistralai_Ministral-8B-Instruct-2410,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 4,True,0.7079893946647644,0.7079893946647644,0.11838075518608093,0.17362983524799347
mistralai_Ministral-8B-Instruct-2410,Estoy en OA1SC.,Prompt 4,False,0.31836485862731934,0.31836485862731934,0.23948080837726593,0.44215428829193115
mistralai_Ministral-8B-Instruct-2410,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 4,True,0.9816203117370605,0.9816203117370605,0.016719067469239235,0.0016606070566922426
mistralai_Ministral-8B-Instruct-2410,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 4,False,0.5680717825889587,0.5680717825889587,0.032282669097185135,0.39964553713798523
mistralai_Ministral-8B-Instruct-2410,¿Cuántas líneas de metro hay en total?,Prompt 4,False,0.40161722898483276,0.40161722898483276,0.5951170921325684,0.0032656656112521887
mistralai_Ministral-8B-Instruct-2410,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 4,True,0.963898241519928,0.963898241519928,0.022883011028170586,0.01321874838322401
mistralai_Ministral-8B-Instruct-2410,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 5,True,0.9943952560424805,0.9943952560424805,0.0046994504518806934,0.0009052599198184907
mistralai_Ministral-8B-Instruct-2410,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 5,False,0.6796299815177917,0.6796299815177917,0.16947096586227417,0.15089909732341766
mistralai_Ministral-8B-Instruct-2410,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 5,False,0.4859597384929657,0.4859597384929657,0.17022019624710083,0.3438200354576111
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 5,False,0.28125759959220886,0.28125759959220886,0.5315951108932495,0.1871473342180252
mistralai_Ministral-8B-Instruct-2410,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 5,False,0.06109592318534851,0.06109592318534851,0.043061353266239166,0.8958427309989929
mistralai_Ministral-8B-Instruct-2410,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 5,False,0.012451390735805035,0.012451390735805035,0.05728396028280258,0.9302645921707153
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la línea que tiene más estaciones?,Prompt 5,True,0.9880862236022949,0.9880862236022949,0.00940793752670288,0.002505844458937645
mistralai_Ministral-8B-Instruct-2410,¿Por cuántas estaciones pasan más de una línea?,Prompt 5,False,0.012443375773727894,0.012443375773727894,0.004631712567061186,0.9829248785972595
mistralai_Ministral-8B-Instruct-2410,¿Quiero ir a RD3VC?,Prompt 5,False,0.001316576381213963,0.001316576381213963,0.993228018283844,0.005455447360873222
mistralai_Ministral-8B-Instruct-2410,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 5,False,0.6902943253517151,0.6902943253517151,0.13537771999835968,0.17432790994644165
mistralai_Ministral-8B-Instruct-2410,Estoy en OA1SC.,Prompt 5,False,0.427111953496933,0.427111953496933,0.4835636019706726,0.08932442218065262
mistralai_Ministral-8B-Instruct-2410,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 5,True,0.8554848432540894,0.8554848432540894,0.12137763202190399,0.023137526586651802
mistralai_Ministral-8B-Instruct-2410,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 5,False,0.0016358521534129977,0.0016358521534129977,0.005210637580603361,0.9931535720825195
mistralai_Ministral-8B-Instruct-2410,¿Cuántas líneas de metro hay en total?,Prompt 5,True,0.9684531092643738,0.9684531092643738,0.02107321470975876,0.01047371607273817
mistralai_Ministral-8B-Instruct-2410,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 5,True,0.963898241519928,0.963898241519928,0.022883011028170586,0.01321874838322401
mistralai_Ministral-8B-Instruct-2410,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 6,True,0.9827920794487,0.9827920794487,0.01518996525555849,0.0020179711282253265
mistralai_Ministral-8B-Instruct-2410,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 6,False,0.019720878452062607,0.019720878452062607,0.034954898059368134,0.9453242421150208
mistralai_Ministral-8B-Instruct-2410,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 6,False,0.30634236335754395,0.30634236335754395,0.6487661600112915,0.04489147290587425
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 6,True,0.9506019949913025,0.9506019949913025,0.01811174862086773,0.03128620982170105
mistralai_Ministral-8B-Instruct-2410,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 6,False,0.07495004683732986,0.07495004683732986,0.06489528715610504,0.8601546883583069
mistralai_Ministral-8B-Instruct-2410,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 6,False,0.15389502048492432,0.15389502048492432,0.8126739859580994,0.033431023359298706
mistralai_Ministral-8B-Instruct-2410,¿Cuál es la línea que tiene más estaciones?,Prompt 6,False,0.0345584973692894,0.0345584973692894,0.8750745058059692,0.09036693722009659
mistralai_Ministral-8B-Instruct-2410,¿Por cuántas estaciones pasan más de una línea?,Prompt 6,True,0.9609390497207642,0.9609390497207642,0.008151045069098473,0.030909927561879158
mistralai_Ministral-8B-Instruct-2410,¿Quiero ir a RD3VC?,Prompt 6,False,0.18867625296115875,0.18867625296115875,0.808205783367157,0.003117989981546998
mistralai_Ministral-8B-Instruct-2410,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 6,True,0.8179907202720642,0.8179907202720642,0.16290993988513947,0.01909932866692543
mistralai_Ministral-8B-Instruct-2410,Estoy en OA1SC.,Prompt 6,True,0.9826096296310425,0.9826096296310425,0.014983713626861572,0.00240672891959548
mistralai_Ministral-8B-Instruct-2410,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 6,True,0.9816203117370605,0.9816203117370605,0.016719067469239235,0.0016606070566922426
mistralai_Ministral-8B-Instruct-2410,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 6,False,0.0005004825652576983,0.0005004825652576983,0.0010054451413452625,0.998494029045105
mistralai_Ministral-8B-Instruct-2410,¿Cuántas líneas de metro hay en total?,Prompt 6,True,0.9811657667160034,0.9811657667160034,0.015606481581926346,0.0032277898862957954
mistralai_Ministral-8B-Instruct-2410,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 6,True,0.963898241519928,0.963898241519928,0.022883011028170586,0.01321874838322401
